id,name,folder,creator,type,database,source_databases,uses_uk,uses_de,uses_es,created_at,updated_at,last_run,last_any_run,last_viewed_at,view_count,archived,url,has_template_tags,has_alias_self_ref,table_count,tables,snowflake_keywords,snowflake_keyword_total,snowflake_keyword_detail,last_run_errored,last_run_zero_rows,dashboard_count,dashboards,total_runs,total_runs_6m,dashboard_runs_6m,direct_runs_6m,unique_users_total,unique_users_6m,total_views_6m,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06
1271,CEs by Distance Bucket ES,Carwow / Spain,Lautaro Peruzzo,native,Snowflake ES,es,False,False,True,2023-05-26T09:59:01.208512Z,2026-03-13T00:35:14.68492Z,2025-10-15T10:40:38.98256Z,,2025-10-15T10:40:38.568013Z,246,False,https://carwow.metabaseapp.com/question/1271,False,False,5,"es.enhanced.offers, es.dealers_site.order_transitions, es.enhanced.offers, es.dealers_site.dealerships, es.dealers_site.dealership_groups",1,2,DATEADD:2,,,0,,748,179,0,179,4,1,0,31,28,31,31,33,25
4366,CEs  directa fuera de radio generadas por PDP  ES,Carwow / Spain / MARKETPLACE / To check for usage - DO NOT ERASE YET,Lautaro Peruzzo,native,Snowflake Data,es,False,False,True,2023-11-27T12:11:08.934159Z,2026-03-25T11:00:44.416794Z,2026-04-22T15:05:34.325676Z,,2026-03-25T16:45:40.281176Z,38,False,https://carwow.metabaseapp.com/question/4366,False,False,3,"es.enhanced.enquiries, es.quotes_site.offers, es.business_performance_metrics.commercial_bpm",2,2,"DATEADD:1, LISTAGG:1",,,0,,434,199,0,199,3,3,2,26,3,13,46,62,49
12114,CEs & Orders by Distance Bucket ES,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2025-06-11T09:30:17.961105Z,2026-03-13T01:47:43.823406Z,2025-07-02T13:18:14.002974Z,,2025-07-02T13:18:13.331692Z,3,False,https://carwow.metabaseapp.com/question/12114,False,False,7,"es.enhanced.offers, es.dealers_site.dealerships, es.dealers_site.dealership_groups, es.dealers_site.dealerships, es.dealers_site.dealership_groups, es.dealers_site.dealerships, es.dealers_site.partner_settings_external_leads",1,2,DATEADD:2,,,0,,383,176,0,176,3,1,0,31,28,31,31,31,24
4147,CEs & Orders by Distance buckets,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2023-09-18T16:07:06.899316Z,2026-03-13T01:47:44.108523Z,2024-08-29T21:08:01.317679Z,,,131,False,https://carwow.metabaseapp.com/question/4147,False,False,5,"es.enhanced.offers, es.dealers_site.order_transitions, es.enhanced.offers, es.dealers_site.dealerships, es.dealers_site.dealership_groups",1,2,DATEADD:2,,,0,,720,175,0,175,1,1,0,31,28,31,30,31,24
12211,CES_RAW_DATA,Carwow / Germany / MARKETPLACE / Commercial reporting ,Mohamed Lolieh,native,Snowflake DE,de,False,True,False,2025-06-13T04:35:58.283994Z,2026-03-13T01:47:37.614467Z,2026-06-24T11:18:19.236177Z,,2025-11-17T17:16:53.275962Z,138,False,https://carwow.metabaseapp.com/question/12211,False,False,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,,,0,,15,1,0,1,4,1,0,0,0,0,1,0,0
13465,CES_RAW_DATA - Modified,Carwow / Germany / MARKETPLACE / Commercial reporting ,Till Willweber,gui,Snowflake DE,,False,False,False,2025-07-11T12:06:19.057835Z,2026-03-25T07:38:23.984325Z,2026-03-23T15:05:43.201085Z,,2026-03-23T15:05:43.147097Z,5,False,https://carwow.metabaseapp.com/question/13465,False,False,1,question:12211,0,0,,,,0,,4,3,0,3,2,1,3,0,2,1,0,0,0
12279,CES_RAW_DATA - Modified,Carwow / Germany / MARKETPLACE / Commercial reporting ,Mohamed Lolieh,native,Snowflake DE,de,False,True,False,2025-06-15T10:15:36.672434Z,2026-03-25T07:42:32.90469Z,2026-02-17T15:31:15.992369Z,,2026-02-17T15:31:15.975326Z,13,False,https://carwow.metabaseapp.com/question/12279,True,False,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,,,0,,6,1,0,1,3,1,1,0,1,0,0,0,0
16039,CEs without follow-up,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake UK,es,False,False,True,2025-08-28T14:49:52.263051Z,2026-03-12T21:43:32.229343Z,2026-02-19T12:23:52.231552Z,,2026-02-19T12:23:52.210769Z,11,False,https://carwow.metabaseapp.com/question/16039,False,False,5,"es.enhanced.enquiries, es.quotes_site.enquiries, es.quotes_site.enquiries, es.dealers_site.dealerships, es.dealers_site.dealership_groups",2,3,"DATEADD:2, DATEDIFF:1",,,0,,317,179,0,179,2,2,2,32,29,31,30,31,26
4057,Channel Source of CE conversions per make ES,Carwow / Spain,Lautaro Peruzzo,native,Snowflake ES,carwow,False,False,False,2023-08-08T11:39:24.576303Z,2026-03-13T00:35:08.276177Z,2025-08-29T09:32:58.814605Z,,2025-08-29T11:26:03.174145Z,34,False,https://carwow.metabaseapp.com/question/4057,False,True,2,"carwow.marketing_conversions_attribution.attributed_conversions, carwow.marketing_conversions_attribution.touchpoints",1,3,DATEADD:3,,,0,,53,5,0,5,2,1,0,0,1,1,3,0,0
12212,Chargabeable Enquiries,Carwow / Germany / MARKETPLACE / Commercial reporting ,Mohamed Lolieh,native,Snowflake DE,de,False,True,False,2025-06-13T05:02:10.040951Z,2026-03-12T21:43:10.731045Z,2025-11-10T08:59:57.611259Z,,2025-11-10T08:59:57.554026Z,1199,False,https://carwow.metabaseapp.com/question/12212,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,False,False,1,"Commercial Dashboard OUTDATED, don't use",871930,229925,229925,0,10,1,0,82528,30976,32090,30017,31712,22602
12214,Chargabeable Enquiries Share by product type,Carwow / Germany / MARKETPLACE / Commercial reporting ,Mohamed Lolieh,native,Snowflake DE,de,False,True,False,2025-06-13T07:08:43.230609Z,2026-03-12T21:43:11.146152Z,2025-11-10T12:48:10.288396Z,,2025-11-10T12:48:07.594815Z,1076,False,https://carwow.metabaseapp.com/question/12214,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,False,False,1,"Commercial Dashboard OUTDATED, don't use",828618,214141,214141,0,10,1,0,77141,28785,29891,27893,29503,20928
28137,Chargabeable Enquiries Share by product type - Duplicate,Salome Hörmann's Personal Collection,Salome Hörmann,native,Snowflake DE,de,False,True,False,2026-06-02T06:54:12.225624Z,2026-06-02T06:54:12.225624Z,2026-06-02T07:39:57.983718Z,,2026-06-02T07:39:57.923964Z,7,False,https://carwow.metabaseapp.com/question/28137,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,,,1,Account Management Dashboard - Duplicate,7,7,7,0,1,1,7,0,0,0,0,0,7
13435,Chargabeable Enquiries Share by product type - Duplicate,Carwow / Germany / MARKETPLACE / Commercial reporting ,Till Willweber,native,Snowflake DE,de,False,True,False,2025-07-10T15:13:47.10445Z,2026-03-25T07:37:45.135471Z,2026-06-24T07:55:58.595617Z,,2026-06-24T11:20:27.880093Z,13249,False,https://carwow.metabaseapp.com/question/13435,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,False,False,1,Account Management Dashboard,13223,8475,8473,2,27,11,8492,529,1018,1710,1955,1850,1413
13942,Chargabeable Enquiries Share by product type - Duplicate - Duplicate,Carwow / Germany / MARKETPLACE / Commercial reporting ,Till Willweber,native,Snowflake DE,de,False,True,False,2025-07-23T12:52:48.056693Z,2026-03-25T07:37:45.271408Z,2026-03-23T15:07:02.511851Z,,2026-03-23T15:07:02.485668Z,10,False,https://carwow.metabaseapp.com/question/13942,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,,,1,Commercial Dashboard Test - Duplicate,10,1,0,1,2,1,1,0,0,1,0,0,0
13440,Chargeable Enquiries,Carwow / Germany / MARKETPLACE / Commercial reporting ,Till Willweber,native,Snowflake DE,de,False,True,False,2025-07-10T15:13:47.10445Z,2026-03-12T21:43:34.758673Z,2026-06-24T07:55:58.595617Z,,2026-06-24T11:20:27.852905Z,26794,False,https://carwow.metabaseapp.com/question/13440,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,False,False,2,"Account Management Dashboard, Account Management Dashboard",26757,17202,17172,30,27,10,17234,1069,2042,3641,3912,3708,2830
28129,Chargeable Enquiries,Salome Hörmann's Personal Collection,Salome Hörmann,native,Snowflake DE,de,False,True,False,2026-06-02T06:54:12.225624Z,2026-06-02T06:54:12.225624Z,2026-06-02T07:39:57.983718Z,,2026-06-02T07:39:57.924042Z,14,False,https://carwow.metabaseapp.com/question/28129,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,,,2,"Account Management Dashboard - Duplicate, Account Management Dashboard - Duplicate",14,14,14,0,1,1,14,0,0,0,0,0,14
4636,Chargeable Enquiries by Make - Factory onlky,David Santoro's Personal Collection,David Santoro,native,Snowflake UK,uk,True,False,False,2024-02-16T10:56:37.386079Z,2026-03-13T02:40:51.746484Z,2024-08-29T21:08:01.317679Z,,,1,False,https://carwow.metabaseapp.com/question/4636,False,False,1,uk.enhanced.enquiries,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
13940,Chargeable Enquiries - Duplicate,Carwow / Germany / MARKETPLACE / Commercial reporting ,Till Willweber,native,Snowflake DE,de,False,True,False,2025-07-23T12:52:48.056693Z,2026-03-25T07:36:43.324568Z,2026-03-23T15:10:16.078644Z,,2026-03-23T15:10:16.063069Z,19,False,https://carwow.metabaseapp.com/question/13940,True,True,4,"de.enhanced.enquiries, de.dealers_site.dealerships, de.dealers_site.dealership_groups, de.dealers_site.account_managers",0,0,,,,2,"Commercial Dashboard Test - Duplicate, Commercial Dashboard Test - Duplicate",19,1,0,1,2,1,1,0,0,1,0,0,0
6441,Check campañas (No elegibles),Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2024-08-26T15:02:09.164378Z,2026-03-13T02:40:55.67769Z,2024-08-29T21:08:01.317679Z,,2024-08-26T15:09:58.453121Z,2,False,https://carwow.metabaseapp.com/question/6441,False,True,6,"es.dealers_site.quote_breakdowns, es.quotes_site.cars, es.quotes_site.cars, es.dealers_site.discounts, es.dealers_site.promotions, es.dealers_site.promotion_targets",2,2,"FLATTEN:1, DATEADD:1",,,0,,7,0,0,0,2,0,0,0,0,0,0,0,0
8713,Check Diferencias Pricing,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2025-03-05T09:18:33.545399Z,2026-03-12T22:56:46.585504Z,2026-03-03T10:55:47.084879Z,,2026-03-03T10:55:47.066745Z,6,False,https://carwow.metabaseapp.com/question/8713,False,False,10,"es.dealers_site.quote_breakdowns, es.dealers_site.quote_breakdowns, es.dealers_site.quote_breakdowns, es.dealers_site.quote_breakdowns, es.tableau.daily_pricing, es.quotes_site.cars, es.quotes_site.car_configurations, es.dealers_site.quote_breakdowns, es.enhanced.offers, es.dealers_site.dealerships",3,13,"DATEADD:5, FLATTEN:4, LATERAL FLATTEN:4",,,0,,319,7,0,7,4,2,1,6,0,1,0,0,0
18154,CHECK - Mappingquote per Dealership,Burak Yilmaz's Personal Collection,Burak Yilmaz,gui,Snowflake DE,de,False,True,False,2025-10-13T08:11:59.006674Z,2026-03-12T23:37:27.576797Z,2026-04-29T08:50:24.526186Z,,2026-04-29T08:50:24.383826Z,13,False,https://carwow.metabaseapp.com/question/18154,False,False,1,admin_site.stocklist_imports,0,0,,,,0,,12,1,0,1,1,1,1,0,0,0,1,0,0
9046,Check promociones elegibles,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2025-03-17T17:05:41.907689Z,2026-03-13T01:47:41.037356Z,2025-07-23T11:23:32.460459Z,,2025-07-23T11:34:47.839228Z,10,False,https://carwow.metabaseapp.com/question/9046,False,False,8,"es.dealers_site.dealerships, es.dealers_site.locations, es.dealers_site.promotions, es.dealers_site.promotion_dealerships, es.dealers_site.promotions, es.dealers_site.dealerships, es.dealers_site.locations, es.dealers_site.promotions",2,20,"ILIKE:19, LISTAGG:1",,,0,,504,182,0,182,2,1,0,32,28,33,32,32,25
9045,Check promociones NO elegibles,Carwow / Spain,Marc Dalmau Marcé,native,Snowflake ES,es,False,False,True,2025-03-17T17:04:14.871007Z,2026-03-13T01:47:41.148659Z,2026-04-22T15:06:23.559909Z,,2026-04-22T15:06:23.502966Z,6,False,https://carwow.metabaseapp.com/question/9045,False,False,6,"es.dealers_site.promotions, es.dealers_site.promotion_dealerships, es.dealers_site.promotions, es.dealers_site.dealerships, es.dealers_site.dealerships, es.dealers_site.promotions",1,1,LISTAGG:1,,,0,,506,184,0,184,2,2,1,32,28,34,33,32,25
23827,CHERY RETAILER QUERY,Ben Knapman's Personal Collection,Ben Knapman,native,Snowflake UK,carwow,False,False,False,2026-03-06T11:01:40.827728Z,2026-04-09T15:55:33.202452Z,2026-05-27T13:22:28.357404Z,,2026-05-27T13:22:28.340532Z,18,False,https://carwow.metabaseapp.com/question/23827,False,False,1,carwow.oem_media.oem_retailers,2,5,"NVL:4, TO_CHAR:1",,,0,,133,133,0,133,2,2,18,0,0,30,47,33,23
22542,Churn DE over time (Edu),Carwow / Germany / MARKETPLACE / Selina (mainly SMC),Selina Dilger,native,Snowflake DE,de,False,True,False,2026-01-30T16:46:08.007437Z,2026-03-25T10:50:33.887679Z,2026-05-07T09:48:16.729845Z,,2026-05-07T09:48:16.640708Z,29,False,https://carwow.metabaseapp.com/question/22542,False,False,5,"de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm",1,4,DATEADD:4,,,1,SMC DE & GYC DE Cross Sell,29,29,20,9,4,4,29,2,22,3,1,1,0
22705,Churn Effect on CEs per make (June),Carwow / Germany / MARKETPLACE / Selina (mainly SMC),Selina Dilger,native,Snowflake DE,de,False,True,False,2026-02-04T12:12:16.912634Z,2026-03-19T12:59:09.836845Z,2026-05-07T09:48:16.729845Z,,2026-05-07T09:48:16.645205Z,18,False,https://carwow.metabaseapp.com/question/22705,False,False,4,"churn_rate, churner_baseline, survivor_ces_may, survivor_ces_july",1,4,DATEADD:4,,,1,SMC DE & GYC DE Cross Sell,18,18,15,3,2,2,18,0,14,3,0,1,0
13930,Churn Rate,Carwow / Germany / MARKETPLACE / Commercial reporting ,Till Willweber,native,Snowflake DE,de,False,True,False,2025-07-23T12:45:09.224745Z,2026-03-12T21:43:33.965233Z,2026-06-24T07:57:42.963393Z,,2026-06-24T11:20:27.851438Z,12248,False,https://carwow.metabaseapp.com/question/13930,True,False,5,"de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm",1,1,PIVOT:1,False,False,2,"Account Management Dashboard, Commercial Dashboard Test - Duplicate",12214,8329,8282,47,25,11,8346,539,1020,1742,1894,1782,1352
28131,Churn Rate,Salome Hörmann's Personal Collection,Salome Hörmann,native,Snowflake DE,de,False,True,False,2026-06-02T06:54:12.225624Z,2026-06-02T06:54:12.225624Z,2026-06-02T07:39:57.978293Z,,2026-06-02T07:39:57.945315Z,7,False,https://carwow.metabaseapp.com/question/28131,True,False,5,"de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm",1,1,PIVOT:1,,,1,Account Management Dashboard - Duplicate,7,7,7,0,1,1,7,0,0,0,0,0,7
16238,Churn Rate - Duplicate,Carwow / Germany / MARKETPLACE / Commercial reporting ,Till Willweber,native,Snowflake DE,de,False,True,False,2025-09-01T13:53:52.117052Z,2026-03-25T07:36:43.324985Z,2025-09-01T13:53:52.117052Z,,2026-03-23T15:10:50.037266Z,3,False,https://carwow.metabaseapp.com/question/16238,True,False,5,"de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm, de.business_performance_metrics.commercial_bpm",1,1,PIVOT:1,,,0,,2,1,0,1,2,1,1,0,0,1,0,0,0
27523,Citroen Configurations last 30 days,Salome Hörmann's Personal Collection / DeepDive Citroen,Salome Hörmann,native,Snowflake DE,de,False,True,False,2026-05-27T14:57:39.263105Z,2026-05-27T14:57:39.263105Z,2026-05-27T14:57:39.263105Z,,,0,False,https://carwow.metabaseapp.com/question/27523,False,False,1,de.commercial.offer_count_buckets,1,1,DATEADD:1,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
27490,Citroen_Dealers,Salome Hörmann's Personal Collection / DeepDive Citroen,Salome Hörmann,native,Snowflake DE,de,False,True,False,2026-05-27T14:48:28.106855Z,2026-05-27T14:48:28.106855Z,2026-05-27T14:48:28.106855Z,,,0,False,https://carwow.metabaseapp.com/question/27490,False,False,2,"de.dealers_site.dealerships, de.dealers_site.locations",0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
155,CITROEN - Leasing Derivatives,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:27:42.854408Z,2026-03-13T02:31:48.861045Z,2026-01-08T12:42:27.006575Z,,2026-01-08T12:42:26.990531Z,12,False,https://carwow.metabaseapp.com/question/155,False,True,3,"de.car_data.latest_legacy_derivatives, de.car_data.all_derivatives, de.car_data.searchable_derivatives",1,1,TRY_TO_NUMBER:1,,,0,,4,1,0,1,2,1,1,1,0,0,0,0,0
161,CITROEN - [Leasing Engine] BY Citroen bafa derivative level,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:33:42.383372Z,2026-03-12T22:56:48.955347Z,2024-08-29T21:08:01.317679Z,,,5600,False,https://carwow.metabaseapp.com/question/161,False,False,2,"de.dealers_site.promotion_targets, de.dealers_site.promotions",2,2,"FLATTEN:1, LATERAL FLATTEN:1",,,0,,721,175,0,175,1,1,0,31,28,31,31,31,23
160,CITROEN - [Leasing Engine] BY Citroen bafa model level,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:32:54.695565Z,2026-03-12T21:20:06.734937Z,2024-08-29T21:08:01.317679Z,,,5598,False,https://carwow.metabaseapp.com/question/160,False,False,2,"de.dealers_site.promotion_targets, de.dealers_site.promotions",2,2,"FLATTEN:1, LATERAL FLATTEN:1",,,0,,721,174,0,174,1,1,0,31,28,31,30,31,23
157,CITROEN - [Leasing Engine]BY_citroen_cash_discounts_delivery_fee_for_all_dealerships,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:29:51.363714Z,2026-03-13T00:35:03.978072Z,2024-08-29T21:08:01.317679Z,,2025-11-11T13:39:38.475813Z,5597,False,https://carwow.metabaseapp.com/question/157,False,False,4,"dealers_site.discounts, dealers_site.dealerships, car_data.all_make_models, car_data.all_derivatives",0,0,,,,0,,723,173,0,173,2,1,0,31,28,31,29,31,23
156,CITROEN - [Leasing Engine]BY_Citroen_Derivatives,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:28:45.548694Z,2026-03-13T01:47:43.335408Z,2026-01-08T12:42:36.144312Z,,2026-01-08T12:42:36.124666Z,5593,False,https://carwow.metabaseapp.com/question/156,False,False,7,"de.car_data.all_derivatives, de.quotes_site.car_configurations, de.quotes_site.cars, de.quotes_site.car_configurations, de.quotes_site.cars, de.quotes_site.car_configurations, de.car_data.legacy_derivatives",3,5,"DATEADD:3, ILIKE:1, TRY_TO_NUMBER:1",,,0,,733,176,0,176,3,2,1,33,28,31,30,31,23
159,CITROEN - [Leasing Engine] BY Citroen promotions derivative level,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:32:10.168073Z,2026-04-13T15:01:14.722888Z,2026-04-13T15:01:23.831774Z,,2026-04-13T15:01:23.818363Z,5598,False,https://carwow.metabaseapp.com/question/159,False,False,2,"de.dealers_site.promotion_targets, de.dealers_site.promotions",2,2,"FLATTEN:1, LATERAL FLATTEN:1",,,0,,729,178,0,178,4,3,4,33,28,31,32,31,23
158,CITROEN - [Leasing Engine] BY Citroen promotions model level,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:30:33.962478Z,2026-04-13T15:01:41.789751Z,2026-04-16T14:00:44.452807Z,,2026-04-16T14:00:44.399254Z,5618,False,https://carwow.metabaseapp.com/question/158,False,False,2,"de.dealers_site.promotion_targets, de.dealers_site.promotions",2,2,"FLATTEN:1, LATERAL FLATTEN:1",,,0,,730,178,0,178,4,3,4,33,28,31,32,31,23
162,CITROEN - [Leasing Engine] BY Citroen Vehicle Order Codes,Carwow / Germany / Leasing Engine Queries / Citroen,Burak Yilmaz,native,Snowflake DE,de,False,True,False,2023-05-04T11:39:36.606939Z,2026-03-13T02:40:58.98384Z,2026-01-08T12:42:47.503294Z,,2026-01-08T12:42:47.490357Z,5596,False,https://carwow.metabaseapp.com/question/162,False,False,1,de.car_data.latest_legacy_derivatives,0,0,,,,0,,724,175,0,175,3,2,1,32,28,31,30,31,23
14593,CL2U,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-04T08:44:10.534201Z,2026-04-24T09:18:21.23137Z,2026-02-05T13:54:22.186721Z,,2026-02-05T13:54:19.479326Z,31,False,https://carwow.metabaseapp.com/question/14593,False,False,1,question:11122,0,0,,,,1,Monthly Roundup,30,2,1,1,2,1,2,0,2,0,0,0,0
14936,CL2U - A. £0-2.5k,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T14:58:40.08438Z,2026-04-24T09:18:21.842369Z,2026-05-29T08:53:37.824566Z,,2026-05-29T08:53:25.52152Z,411,False,https://carwow.metabaseapp.com/question/14936,False,False,1,question:11122,0,0,,,,1,Pricing Segments,363,44,44,0,3,3,55,23,14,5,1,1,0
23267,CL2U and U,Carwow / UK,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2026-02-18T14:05:49.989264Z,2026-04-24T09:18:23.251859Z,2026-05-11T21:06:27.877233Z,,2026-05-11T21:06:26.31084Z,168,False,https://carwow.metabaseapp.com/question/23267,False,False,1,question:11122,0,0,,,,1,Pricing Changes,168,168,167,1,1,1,168,0,88,66,0,14,0
14941,CL2U - B. £2.5-5k High,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T15:25:01.492875Z,2026-04-24T09:18:21.913781Z,2026-05-29T08:53:41.763418Z,,2026-05-29T08:53:26.927246Z,347,False,https://carwow.metabaseapp.com/question/14941,False,False,1,question:11122,0,0,,,,1,Pricing Segments,308,44,44,0,3,3,55,24,13,5,1,1,0
14125,CL2U by Price Band,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-07-25T16:39:20.120132Z,2026-04-24T09:18:21.036718Z,2025-11-12T15:47:05.764179Z,,2026-04-13T08:59:42.319876Z,41,False,https://carwow.metabaseapp.com/question/14125,False,False,1,question:11122,0,0,,,,1,Conversion by Price Band,93,1,1,0,2,1,1,0,0,0,1,0,0
14946,CL2U - C. £5-7.5k High,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T15:28:14.046693Z,2026-04-24T09:18:21.980879Z,2026-05-29T08:53:37.824566Z,,2026-05-29T08:53:27.146646Z,341,False,https://carwow.metabaseapp.com/question/14946,False,False,1,question:11122,0,0,,,,1,Pricing Segments,302,43,43,0,3,3,55,22,14,5,1,1,0
14952,CL2U - D. £7.5-12.5k High,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T15:31:19.468258Z,2026-04-24T09:18:22.054602Z,2026-05-29T08:53:41.763418Z,,2026-05-29T08:53:27.325012Z,336,False,https://carwow.metabaseapp.com/question/14952,False,False,1,question:11122,0,0,,,,1,Pricing Segments,292,43,43,0,3,3,55,23,13,5,1,1,0
14957,CL2U - E. £2.5-7.5k Low,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T15:34:46.798165Z,2026-04-24T09:18:22.129945Z,2026-05-29T08:53:37.824566Z,,2026-05-29T08:53:27.237986Z,339,False,https://carwow.metabaseapp.com/question/14957,False,False,1,question:11122,0,0,,,,1,Pricing Segments,300,44,44,0,3,3,55,23,14,5,1,1,0
14963,CL2U - F. £7.5-10k Low,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T15:47:08.530135Z,2026-04-24T09:18:22.202348Z,2026-05-29T08:53:41.763418Z,,2026-05-29T08:53:26.667795Z,330,False,https://carwow.metabaseapp.com/question/14963,False,False,1,question:11122,0,0,,,,1,Pricing Segments,287,42,42,0,3,3,55,22,13,5,1,1,0
14968,CL2U - G. £10-12.5k Low,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T15:52:01.427512Z,2026-04-24T09:18:22.278787Z,2026-05-29T08:53:37.824566Z,,2026-05-29T08:53:28.82674Z,324,False,https://carwow.metabaseapp.com/question/14968,False,False,1,question:11122,0,0,,,,1,Pricing Segments,282,45,45,0,3,3,55,24,14,5,1,1,0
14974,CL2U - H. £12.5-15k,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T15:56:42.632204Z,2026-04-24T09:18:22.354396Z,2026-05-29T08:53:41.763418Z,,2026-05-29T08:53:30.966611Z,316,False,https://carwow.metabaseapp.com/question/14974,False,False,1,question:11122,0,0,,,,1,Pricing Segments,270,42,42,0,3,3,55,22,13,5,1,1,0
14979,CL2U - I. £15-20k,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T16:07:11.408649Z,2026-04-24T09:18:22.434064Z,2026-05-29T08:53:37.824566Z,,2026-05-29T08:53:28.938315Z,312,False,https://carwow.metabaseapp.com/question/14979,False,False,1,question:11122,0,0,,,,1,Pricing Segments,270,43,43,0,3,3,55,22,14,5,1,1,0
14984,CL2U - J. £20-30k,Carwow / UK / SMC Trading / Laura B,Laura Brenninkmeijer,gui,Snowflake Data,,False,False,False,2025-08-08T16:09:41.178461Z,2026-04-24T09:18:22.515197Z,2026-05-29T08:53:41.763418Z,,2026-05-29T08:53:29.730832Z,306,False,https://carwow.metabaseapp.com/question/14984,False,False,1,question:11122,0,0,,,,1,Pricing Segments,260,42,42,0,3,3,55,22,13,5,1,1,0
